id,brewery_id,latitude,longitude,accuracy
1034,1095,29.42410088,-98.49359894,APPROXIMATE
1035,1096,52.70690155,-2.786999941,RANGE_INTERPOLATED
1036,1097,40.76259995,-111.8949966,RANGE_INTERPOLATED
1037,1098,21.30690002,-157.8580017,APPROXIMATE
1038,1099,53.88339996,-1.262500048,GEOMETRIC_CENTER
1039,1100,32.79219818,-117.098999,ROOFTOP
1040,1101,33.1344986,-117.1910019,ROOFTOP
1041,1102,14.58329964,120.9670029,APPROXIMATE
1042,1103,44.29290009,-90.85109711,RANGE_INTERPOLATED
1043,1104,39.75569916,-104.9929962,RANGE_INTERPOLATED
1044,1105,44.80070114,-106.9560013,RANGE_INTERPOLATED
1045,1106,34.41659927,-119.6959991,ROOFTOP
1046,1107,36.97409821,-122.0309982,APPROXIMATE
1047,1108,35.59659958,-106.052002,ROOFTOP
1048,1109,38.44049835,-122.7139969,APPROXIMATE
1049,1111,52.54349899,-2.115600109,APPROXIMATE
1050,1112,45.42070007,-122.6709976,APPROXIMATE
1052,1113,-34.1855011,150.6069946,APPROXIMATE
1053,1114,50.0223999,10.82999992,ROOFTOP
1054,1115,47.99039841,13.92380047,ROOFTOP
1055,1116,47.40969849,9.751399994,ROOFTOP
1056,1118,32.8030014,-96.76989746,APPROXIMATE
1057,1119,37.96689987,-121.7829971,RANGE_INTERPOLATED
1058,1120,48.00400162,9.658399582,ROOFTOP
1059,1121,45.12789917,-76.12999725,RANGE_INTERPOLATED
1060,1122,40.89179993,-76.79750061,APPROXIMATE
1061,1123,55.94649887,-3.248500109,RANGE_INTERPOLATED
1062,1124,47.99750137,-122.2139969,RANGE_INTERPOLATED
1063,1125,44.79740143,-68.76999664,RANGE_INTERPOLATED
1064,1126,36.96760178,-122.0080032,ROOFTOP
1065,1127,35.6631012,-105.9660034,RANGE_INTERPOLATED
1066,1128,40.80099869,-76.86139679,ROOFTOP
1067,1129,36.7582016,-119.802002,ROOFTOP
1068,1130,49.14870071,-122.9120026,APPROXIMATE
1069,1131,20.8946991,-156.4700012,APPROXIMATE
1070,1132,51.31689835,0.892099977,RANGE_INTERPOLATED
1071,1133,44.91329956,-93.50330353,APPROXIMATE
1072,1134,40.56840134,-75.09539795,ROOFTOP
1073,1135,45.04949951,-87.28019714,RANGE_INTERPOLATED
1074,1136,43.66189957,-70.24890137,RANGE_INTERPOLATED
1075,1137,37.77489853,-122.4189987,APPROXIMATE
1076,1138,37.74810028,-122.4189987,RANGE_INTERPOLATED
1077,1139,44.97629929,-85.21040344,ROOFTOP
1078,1140,8.484100342,-13.22869968,APPROXIMATE
1079,1141,25.68110085,-100.362999,RANGE_INTERPOLATED
1080,1142,39.72460175,-121.8160019,ROOFTOP
1081,1143,44.72200012,-123.9179993,RANGE_INTERPOLATED
1082,1144,64.95829773,-147.621994,ROOFTOP
1083,1145,38.52429962,-122.4970016,RANGE_INTERPOLATED
1084,1146,47.58140182,9.919099808,APPROXIMATE
1085,1147,43.54999924,-96.70030212,APPROXIMATE
1086,1148,40.94910049,-124.1019974,RANGE_INTERPOLATED
1087,1149,40.67399979,-74.01180267,ROOFTOP
1088,901,37.24399948,-107.8789978,ROOFTOP
1089,1151,48.4192009,-122.3349991,ROOFTOP
1090,1152,18.87999916,72.94000244,APPROXIMATE
1091,1153,44.74029922,-88.44480133,APPROXIMATE
1092,1154,43.48699951,-80.20680237,RANGE_INTERPOLATED
1093,1155,61.21960068,-149.8959961,RANGE_INTERPOLATED
1094,1156,59.85440063,17.66270065,ROOFTOP
1095,1157,40.12979889,-75.54989624,ROOFTOP
1096,1158,40.19430161,-75.53399658,RANGE_INTERPOLATED
1097,1159,35.96569824,-83.91809845,ROOFTOP
1098,1160,43.03250122,-70.7947998,RANGE_INTERPOLATED
1099,1161,43.47679901,-110.7649994,RANGE_INTERPOLATED
1100,1162,46.32839966,-120.0080032,ROOFTOP
1101,1163,37.98410034,-120.3820038,APPROXIMATE
1102,1164,43.63259888,-116.2750015,ROOFTOP
1103,1165,34.07009888,-106.8929977,ROOFTOP
1104,1166,33.72679901,-111.8529968,RANGE_INTERPOLATED
1105,1167,-34.91109848,138.5749969,ROOFTOP
1106,1168,39.7322998,-76.44960022,RANGE_INTERPOLATED
1107,1169,46.58720016,-90.89209747,ROOFTOP
1108,1170,40.89030075,-72.3927002,ROOFTOP
1109,1171,32.7784996,-79.9272995,ROOFTOP
1110,1172,30.34889984,-95.44270325,RANGE_INTERPOLATED
1111,1173,42.10079956,-79.33570099,GEOMETRIC_CENTER
1112,1175,47.69589996,-114.1760025,APPROXIMATE
1113,1177,37.73870087,-122.3809967,RANGE_INTERPOLATED
1114,1178,40.50579834,-96.70700073,RANGE_INTERPOLATED
1115,1179,29.4260006,-97.16069794,APPROXIMATE
1116,1180,33.85749817,-117.8759995,APPROXIMATE
1117,1181,43.09999847,-87.9197998,ROOFTOP
1118,1182,39.95249939,-76.32949829,ROOFTOP
1119,1183,37.207901,-93.29550171,RANGE_INTERPOLATED
1120,1184,18.33679962,-64.72810364,APPROXIMATE
1121,1185,36.72819901,-76.58360291,APPROXIMATE
1122,1186,50.34159851,-4.788300037,RANGE_INTERPOLATED
1123,1187,52.65380096,-7.248000145,APPROXIMATE
1124,1188,49.80199814,11.03240013,ROOFTOP
1125,1189,53.34410095,-6.267499924,APPROXIMATE
1126,1190,37.64170074,-121.0039978,ROOFTOP
1127,1192,51.84859848,5.863900185,RANGE_INTERPOLATED
1128,1193,42.19760132,-122.7149963,ROOFTOP
1129,1194,43.64139938,-79.38690186,RANGE_INTERPOLATED
1130,1195,49.28490067,-123.1100006,ROOFTOP
1131,1196,37.2723999,-107.8799973,ROOFTOP
1132,1197,32.5007019,-94.7405014,APPROXIMATE
1133,1198,47.36899948,8.538000107,APPROXIMATE
1134,1199,35.99399948,-78.89859772,APPROXIMATE
1135,1200,44.51039886,-89.5734024,ROOFTOP
1136,1201,39.63180161,-75.66280365,RANGE_INTERPOLATED
1137,1202,47.80049896,13.04440022,APPROXIMATE
1138,1203,39.29040146,-76.61219788,APPROXIMATE
1139,1204,33.11569977,-117.1200027,ROOFTOP
1140,1205,44.25360107,-88.40370178,RANGE_INTERPOLATED
1141,1206,41.80720139,-91.49410248,APPROXIMATE
1142,1207,43.70999908,-70.30500031,RANGE_INTERPOLATED
1143,1208,44.19720078,-72.50189972,ROOFTOP
1144,1209,42.33720016,-83.01860046,ROOFTOP
1145,1210,49.28210068,-123.0699997,RANGE_INTERPOLATED
1146,1211,40.23690033,-76.0719986,RANGE_INTERPOLATED
1147,1212,43.03889847,-87.90650177,APPROXIMATE
1148,1213,54.3905983,-5.654799938,APPROXIMATE
1149,1214,41.42770004,-78.55390167,RANGE_INTERPOLATED
1150,1215,27.94939995,-82.46510315,APPROXIMATE
1151,1216,44.83420181,-87.3769989,APPROXIMATE
1152,1218,38.54719925,-121.7259979,ROOFTOP
1153,1219,43.31520081,-83.73139954,RANGE_INTERPOLATED
1154,1220,44.91389847,-93.13960266,ROOFTOP
1155,1221,45.04290009,-93.32460022,ROOFTOP
1156,1222,-32.06380081,115.9120026,ROOFTOP
1157,1223,39.03239822,-77.40969849,RANGE_INTERPOLATED
1158,1224,33.80870056,-84.38130188,ROOFTOP
1159,1225,42.86660004,-106.3130035,APPROXIMATE
1160,1226,38.82889938,-77.43930054,RANGE_INTERPOLATED
1161,1227,43.3905983,-79.80490112,RANGE_INTERPOLATED
1162,1229,32.8091011,-79.875,GEOMETRIC_CENTER
1163,1230,40.16719818,-105.1019974,APPROXIMATE
1164,1231,43.61130142,-116.2060013,ROOFTOP
1165,1232,32.77320099,-117.0550003,ROOFTOP
1166,1233,25.02599907,121.4720001,APPROXIMATE
1167,1234,27.96069908,-82.44329834,ROOFTOP
1168,1235,43.80139923,-91.23960114,APPROXIMATE
1169,1236,41.83580017,-88.00910187,RANGE_INTERPOLATED
1170,1237,49.32379913,-123.1019974,RANGE_INTERPOLATED
1171,1238,32.71530151,-117.1569977,APPROXIMATE
1172,1240,36.2154007,-115.2509995,ROOFTOP
1173,1241,55.85929871,-4.23239994,RANGE_INTERPOLATED
1174,1242,45.4192009,-117.2720032,RANGE_INTERPOLATED
1175,1243,33.94589996,-83.41049957,ROOFTOP
1176,1244,44.33720016,-72.7559967,ROOFTOP
1177,1245,40.89590073,-73.38110352,ROOFTOP
1178,1246,33.8614006,-117.8799973,RANGE_INTERPOLATED
1179,1247,41.96580124,-72.79299927,ROOFTOP
1180,1248,40.46239853,-79.96450043,ROOFTOP
1181,1249,37.78390121,-122.0009995,GEOMETRIC_CENTER
1182,1250,42.11849976,-86.4536972,RANGE_INTERPOLATED
1183,1251,33.1405983,-117.1500015,APPROXIMATE
1184,1252,41.81900024,-71.40969849,RANGE_INTERPOLATED
1185,1253,41.92110062,-86.45829773,ROOFTOP
1186,1254,38.43980026,-122.7129974,ROOFTOP
1187,1255,41.06890106,-81.51719666,ROOFTOP
1188,1256,37.78549957,-122.4000015,ROOFTOP
1189,1257,34.79679871,-82.42449951,RANGE_INTERPOLATED
1190,1258,41.80870056,-72.71080017,RANGE_INTERPOLATED
1191,1259,47.5923996,-122.3339996,RANGE_INTERPOLATED
1192,1260,41.53540039,-87.51580048,RANGE_INTERPOLATED
1193,1261,44.47710037,-73.21150208,ROOFTOP
1194,1262,32.34069824,-111.0149994,ROOFTOP
1195,1263,40.69660187,-99.08149719,RANGE_INTERPOLATED
1196,1264,40.92589951,-98.33969879,RANGE_INTERPOLATED
1197,1265,37.33620071,-121.8939972,ROOFTOP
1198,1266,50.83990097,4.247499943,RANGE_INTERPOLATED
1199,1267,49.49440002,-119.6100006,RANGE_INTERPOLATED
1200,1268,44.52000046,-88.01730347,ROOFTOP
1201,1269,39.73920059,-104.9850006,APPROXIMATE
1202,1270,52.05929947,1.155699968,APPROXIMATE
1203,1271,39.7417984,-105.5179977,ROOFTOP
1204,1272,51.66659927,-3.944299936,GEOMETRIC_CENTER
1205,1273,51.08729935,4.91779995,APPROXIMATE
1206,1274,-33.85010147,151.0449982,ROOFTOP
1207,1275,-33.86709976,151.2070007,APPROXIMATE
1208,1276,35.91320038,-79.05580139,RANGE_INTERPOLATED
1209,1277,20.89109993,-156.5050049,APPROXIMATE
1210,1278,42.35100174,-83.0664978,RANGE_INTERPOLATED
1211,1279,38.7745018,-90.48400116,RANGE_INTERPOLATED
1212,1280,40.68920135,-74.43489838,ROOFTOP
1213,1281,55.61899948,-3.063600063,APPROXIMATE
1214,1282,38.89670181,-104.8550034,RANGE_INTERPOLATED
1215,1283,37.87340164,-122.2689972,ROOFTOP
1216,1284,40.36589813,-74.95439911,GEOMETRIC_CENTER
1217,1285,40.35070038,-74.65830231,ROOFTOP
1218,1286,40.25590134,-76.87149811,ROOFTOP
1219,1287,13.72340012,100.4759979,APPROXIMATE
1220,1288,44.52030182,-72.00140381,RANGE_INTERPOLATED
1221,1289,36.06629944,120.3830032,APPROXIMATE
1222,1290,49.46429825,11.08469963,ROOFTOP
1223,1292,44.94419861,-93.08609772,APPROXIMATE
1224,1293,38.9734993,-77.12719727,ROOFTOP
1225,1294,33.74959946,-117.8119965,ROOFTOP
1226,1295,46.72079849,-92.10410309,APPROXIMATE
1227,1296,47.85589981,-121.9710007,RANGE_INTERPOLATED
1228,1297,40.02009964,-105.2509995,RANGE_INTERPOLATED
1229,1298,41.8205986,-88.20680237,RANGE_INTERPOLATED
1230,1299,40.79639816,-73.6989975,ROOFTOP
1231,1300,32.85449982,-96.76869965,ROOFTOP
1232,1301,43.08620071,-88.896698,ROOFTOP
1234,1303,51.22499847,6.772200108,ROOFTOP
1235,1304,40.73260117,-111.9540024,ROOFTOP
1236,1305,39.14979935,-123.2080002,ROOFTOP
1237,1306,43.21649933,-123.3420029,APPROXIMATE
1238,1307,45.4416008,-73.2594986,RANGE_INTERPOLATED
1239,1309,40.21179962,-76.12319946,RANGE_INTERPOLATED
1240,1310,40.4233017,-104.7089996,APPROXIMATE
1241,1311,48.13550186,11.6008997,ROOFTOP
1242,1312,12.96889973,77.59459686,GEOMETRIC_CENTER
1243,1313,39.1733017,-86.53690338,RANGE_INTERPOLATED
1244,1314,41.8445015,-90.18869781,APPROXIMATE
1245,1315,41.23310089,-96.18109894,RANGE_INTERPOLATED
1246,1316,41.25529861,-95.93060303,RANGE_INTERPOLATED
1247,1317,51.32009888,-2.207999945,APPROXIMATE
1248,1318,40.73220062,-111.9000015,RANGE_INTERPOLATED
1249,1320,37.95510101,-121.3219986,ROOFTOP
1250,1321,40.04389954,-75.38809967,APPROXIMATE
1251,1322,50.92050171,3.254100084,APPROXIMATE
1252,1323,48.43439865,-123.3669968,RANGE_INTERPOLATED
1253,1324,44.47729874,-73.21440125,ROOFTOP
1255,1326,40.0060997,-75.69419861,RANGE_INTERPOLATED
1256,1327,45.25849915,-91.81809998,ROOFTOP
1257,1328,39.11259842,-77.55370331,ROOFTOP
1258,1329,57.49850082,18.45899963,APPROXIMATE
1259,1330,41.6371994,-80.1548996,RANGE_INTERPOLATED
1260,1332,42.55860138,-71.87149811,RANGE_INTERPOLATED
1261,1333,42.57389832,-76.85820007,RANGE_INTERPOLATED
1262,1334,40.46160126,-79.96530151,RANGE_INTERPOLATED
1263,1335,45.69219971,-121.8850021,RANGE_INTERPOLATED
1264,1336,42.6487999,-85.28749847,RANGE_INTERPOLATED
1265,1337,51.4416008,8.351900101,ROOFTOP
1266,1338,42.37179947,-71.23670197,ROOFTOP
1267,1339,43.0447998,-87.91139984,ROOFTOP
1268,1340,43.05250168,-88.36630249,ROOFTOP
1269,1341,44.86520004,-93.40950012,APPROXIMATE
1270,1342,51.50019836,-0.126200005,APPROXIMATE
1271,1343,39.23199844,-84.37830353,APPROXIMATE
1272,1344,47.23109818,8.669099808,ROOFTOP
1273,1345,35.88589859,-75.66970062,GEOMETRIC_CENTER
1274,1346,41.8506012,-87.79370117,APPROXIMATE
1275,1347,47.79399872,11.83110046,ROOFTOP
1277,1351,41.49950027,-81.69539642,APPROXIMATE
1278,1352,40.6731987,-75.22489929,ROOFTOP
1279,1353,51.53749847,-0.904600024,APPROXIMATE
1280,1354,39.28659821,-76.61820221,ROOFTOP
1281,1355,53.14070129,-1.808400035,APPROXIMATE
1282,1356,52.13570023,-0.467999995,APPROXIMATE
1283,1357,39.37220001,-76.46379852,RANGE_INTERPOLATED
1284,1358,45.34980011,-123.072998,RANGE_INTERPOLATED
1285,1359,47.38119888,-94.66690063,GEOMETRIC_CENTER
1286,1360,51.20470047,0.681299984,GEOMETRIC_CENTER
1287,1361,45.54079819,-122.6760025,ROOFTOP
1288,1362,44.05210114,-123.086998,APPROXIMATE
1289,1363,39.3628006,-77.42649841,ROOFTOP
1290,1364,42.21080017,-88.16519928,APPROXIMATE
1291,1365,42.17070007,-123.6449966,ROOFTOP
1292,1366,45.25189972,-92.27130127,APPROXIMATE
1293,1367,56.11629868,-3.795399904,APPROXIMATE
1294,1368,41.64160156,-81.40660095,RANGE_INTERPOLATED
1295,1369,34.22570038,-77.94470215,APPROXIMATE
1296,1370,43.04949951,-88.00759888,APPROXIMATE
1297,1371,44.65840149,-111.0999985,RANGE_INTERPOLATED
1298,1372,39.9618988,-105.5100021,RANGE_INTERPOLATED
1299,1373,52.68420029,1.449000001,APPROXIMATE
1300,1374,49.79199982,9.914999962,ROOFTOP
1301,1375,51.75230026,-1.255800009,APPROXIMATE
1302,1377,51.0340004,-114.0830002,GEOMETRIC_CENTER
1303,1378,52.14960098,-2.550699949,APPROXIMATE
1304,1379,39.75350189,-104.9980011,ROOFTOP
1305,1380,46.60210037,-120.5059967,APPROXIMATE
1306,1381,49.27550125,-123.1210022,RANGE_INTERPOLATED
1307,1382,45.52349854,-122.6760025,APPROXIMATE
1308,1383,39.98310089,-75.12740326,RANGE_INTERPOLATED
1309,1391,36.15100098,-86.78209686,ROOFTOP
1310,1387,32.82099915,-96.78479767,ROOFTOP
1311,1390,45.78609848,-108.4980011,ROOFTOP
1312,1389,53.95709991,-1.090499997,RANGE_INTERPOLATED
1313,1385,51.46110153,-0.196600005,RANGE_INTERPOLATED
1314,1388,40.70000076,-76.17469788,ROOFTOP
1315,1386,29.93860054,-90.0759964,RANGE_INTERPOLATED
